País,sexo,nivel_laboral,año,prom_ganancias,moneda,note_source.label
Serbia,Hombres,"Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2014,2.74,Currency: SRB - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Serbia,Hombres,Operadores de instalaciones y máquinas y ensambladores,2014,2.76,Currency: SRB - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Serbia,Hombres,Ocupaciones elementales,2014,2.36,Currency: SRB - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Serbia,Mujeres,Total,2014,2.96,Currency: SRB - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Serbia,Mujeres,Directores y gerentes,2014,5.11,Currency: SRB - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Serbia,Mujeres,Profesionales científicos e intelectuales,2014,4.06,Currency: SRB - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Serbia,Mujeres,Técnicos y profesionales de nivel medio,2014,3.16,Currency: SRB - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Serbia,Mujeres,Personal de apoyo administrativo,2014,2.92,Currency: SRB - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Serbia,Mujeres,Trabajadores de los servicios y vendedores de comercios y mercados,2014,1.97,Currency: SRB - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Serbia,Mujeres,"Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2014,1.9,Currency: SRB - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Serbia,Mujeres,Operadores de instalaciones y máquinas y ensambladores,2014,2.23,Currency: SRB - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Serbia,Mujeres,Ocupaciones elementales,2014,1.79,Currency: SRB - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovakia,Total,Total,2014,5.33,Currency: SVK - Euro (EUR),"Repository: Eurostat | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovakia,Total,Directores y gerentes,2014,10.91,Currency: SVK - Euro (EUR),"Repository: Eurostat | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovakia,Total,Profesionales científicos e intelectuales,2014,6.89,Currency: SVK - Euro (EUR),"Repository: Eurostat | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovakia,Total,Técnicos y profesionales de nivel medio,2014,5.97,Currency: SVK - Euro (EUR),"Repository: Eurostat | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovakia,Total,Personal de apoyo administrativo,2014,4.52,Currency: SVK - Euro (EUR),"Repository: Eurostat | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovakia,Total,Trabajadores de los servicios y vendedores de comercios y mercados,2014,3.57,Currency: SVK - Euro (EUR),"Repository: Eurostat | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Slovakia,Total,"Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",2014,3.19,Currency: SVK - Euro (EUR),"Repository: Eurostat | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
